Sample	Strand Bias
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	1.60714285714
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	2.4
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	2.4
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	2.91666666667
8.SRR3722208.fasta	2.5
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	3.42857142857
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.66666666667
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	3.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	2.5
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	2.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.825396825397
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	1.875
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	1.875
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	3.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	4.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	2.4
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	1.60714285714
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	2.4
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	3.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.60714285714
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	3.33333333333
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	2.33333333333
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	2.33333333333
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.535714285714
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	2.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	3.66666666667
8.SRR3722208.fasta	1.5
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	3.5
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	1.60714285714
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	1.875
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.875
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	2.66666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	2.4
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.33333333333
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	4.5
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	4.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	2.66666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.533333333333
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	2.66666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.952380952381
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	1.05
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	2.75
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.0
8.SRR3722208.fasta	0.225
8.SRR3722208.fasta	0.416666666667
8.SRR3722208.fasta	0.75
8.SRR3722208.fasta	0.291666666667
8.SRR3722208.fasta	0.225
10.SRR3722230.fasta	1.5
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	1.84210526316
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	2.4
10.SRR3722230.fasta	2.16666666667
10.SRR3722230.fasta	2.4
10.SRR3722230.fasta	2.66666666667
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	1.33333333333
10.SRR3722230.fasta	1.33333333333
10.SRR3722230.fasta	2.5
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	4.33333333333
10.SRR3722230.fasta	0.291666666667
10.SRR3722230.fasta	1.875
10.SRR3722230.fasta	2.0
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	2.25
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	1.875
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	1.875
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	3.9375
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	3.33333333333
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	2.5
10.SRR3722230.fasta	1.05
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.952380952381
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	0.291666666667
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	1.19166666667
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	2.5
10.SRR3722230.fasta	2.6
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	1.05
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.952380952381
10.SRR3722230.fasta	0.952380952381
10.SRR3722230.fasta	0.952380952381
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	2.33333333333
10.SRR3722230.fasta	3.9375
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	3.75
10.SRR3722230.fasta	0.291666666667
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	1.33333333333
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	1.33333333333
10.SRR3722230.fasta	2.0
10.SRR3722230.fasta	3.5
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.291666666667
10.SRR3722230.fasta	3.25
10.SRR3722230.fasta	0.291666666667
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	3.0
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.533333333333
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	0.291666666667
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.291666666667
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.225
10.SRR3722230.fasta	1.33333333333
10.SRR3722230.fasta	3.5
10.SRR3722230.fasta	2.6
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	1.875
10.SRR3722230.fasta	0.291666666667
10.SRR3722230.fasta	0.515873015873
10.SRR3722230.fasta	1.375
10.SRR3722230.fasta	1.27272727273
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	3.25
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.75
10.SRR3722230.fasta	0.416666666667
10.SRR3722230.fasta	3.0
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	2.36363636364
10.SRR3722230.fasta	0.0
10.SRR3722230.fasta	0.0
36.SRR3722150.fasta	0.416666666667
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.0211744776962
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	4.5
36.SRR3722150.fasta	3.25
36.SRR3722150.fasta	0.416666666667
36.SRR3722150.fasta	0.225
36.SRR3722150.fasta	2.54545454545
36.SRR3722150.fasta	3.33333333333
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	2.75
36.SRR3722150.fasta	2.33333333333
36.SRR3722150.fasta	2.6
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	2.25
36.SRR3722150.fasta	3.33333333333
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	1.5
36.SRR3722150.fasta	3.0
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.533333333333
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.75
36.SRR3722150.fasta	0.75
36.SRR3722150.fasta	3.33333333333
36.SRR3722150.fasta	2.6
36.SRR3722150.fasta	1.33333333333
36.SRR3722150.fasta	0.225
36.SRR3722150.fasta	2.5
36.SRR3722150.fasta	0.0633333333333
36.SRR3722150.fasta	0.0169312169312
36.SRR3722150.fasta	2.33333333333
36.SRR3722150.fasta	0.225
36.SRR3722150.fasta	1.33333333333
36.SRR3722150.fasta	0.416666666667
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.533333333333
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	2.14285714286
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.416666666667
36.SRR3722150.fasta	0.416666666667
36.SRR3722150.fasta	3.75
36.SRR3722150.fasta	2.5
36.SRR3722150.fasta	3.8
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	1.85714285714
36.SRR3722150.fasta	2.5
36.SRR3722150.fasta	0.225
36.SRR3722150.fasta	5.0
36.SRR3722150.fasta	1.875
36.SRR3722150.fasta	2.6
36.SRR3722150.fasta	5.0
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	2.42857142857
36.SRR3722150.fasta	0.75
36.SRR3722150.fasta	0.416666666667
36.SRR3722150.fasta	0.533333333333
36.SRR3722150.fasta	0.416666666667
36.SRR3722150.fasta	2.5
36.SRR3722150.fasta	0.225
36.SRR3722150.fasta	2.4
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	2.57142857143
36.SRR3722150.fasta	3.5
36.SRR3722150.fasta	3.0
36.SRR3722150.fasta	2.55555555556
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	3.4
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.225
36.SRR3722150.fasta	2.85714285714
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	3.14285714286
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	2.41666666667
36.SRR3722150.fasta	0.0
36.SRR3722150.fasta	2.33333333333
37.SRR3722151.fasta	0.533333333333
37.SRR3722151.fasta	0.0689655172414
37.SRR3722151.fasta	0.0693333333333
37.SRR3722151.fasta	0.0804195804196
37.SRR3722151.fasta	0.291666666667
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	2.5
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	3.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	1.33333333333
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	1.05
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	2.44444444444
37.SRR3722151.fasta	2.44444444444
37.SRR3722151.fasta	2.5
37.SRR3722151.fasta	0.6
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	3.33333333333
37.SRR3722151.fasta	1.2
37.SRR3722151.fasta	3.0
37.SRR3722151.fasta	3.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	2.5
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.291666666667
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	1.33333333333
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.291666666667
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.533333333333
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.533333333333
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.342857142857
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.225
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	2.0
37.SRR3722151.fasta	0.416666666667
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	2.16666666667
37.SRR3722151.fasta	2.33333333333
37.SRR3722151.fasta	3.0
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	0.291666666667
37.SRR3722151.fasta	3.85714285714
37.SRR3722151.fasta	3.11111111111
37.SRR3722151.fasta	1.5
37.SRR3722151.fasta	1.33333333333
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	4.6
37.SRR3722151.fasta	1.60714285714
37.SRR3722151.fasta	0.291666666667
37.SRR3722151.fasta	0.533333333333
37.SRR3722151.fasta	2.6
37.SRR3722151.fasta	2.91666666667
37.SRR3722151.fasta	0.75
37.SRR3722151.fasta	0.0
37.SRR3722151.fasta	2.4
37.SRR3722151.fasta	0.533333333333
